state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
GA,Spalding,0.56768558951965065,687,GA,Spalding,0.463448275862069,725,GA,Spalding,0.42212518195050946,687,GA,Spalding,0.29379310344827586,725,GA,Spalding,16.473797489519598,GA,Spalding,4.386088941615272,44505,GA,Spalding,40130,GA,Spalding
GA,Union,0.71150729335494323,617,GA,Union,0.51952461799660443,589,GA,Union,0.4359805510534846,617,GA,Union,0.31748726655348047,589,GA,Union,11.591304045888736,GA,Union,2.0746010392602812,35649,GA,Union,85796,GA,Union
GA,Appling,0.82456140350877194,114,GA,Appling,0.76991150442477874,113,GA,Appling,0.7192982456140351,114,GA,Appling,0.5752212389380531,113,GA,Appling,4.3225195522121922,GA,Appling,0.64978111053626786,6733,GA,Appling,14733,GA,Appling
GA,Habersham,0.62869198312236285,711,GA,Habersham,0.39797395079594788,691,GA,Habersham,0.40787623066104078,711,GA,Habersham,0.2503617945007236,691,GA,Habersham,13.755178762590628,GA,Habersham,3.8661247216587737,73466,GA,Habersham,86225,GA,Habersham
GA,Peach,0.84635416666666663,384,GA,Peach,0.70430107526881724,372,GA,Peach,0.51302083333333337,384,GA,Peach,0.42204301075268819,372,GA,Peach,9.2212746247959441,GA,Peach,1.1164089618692647,24862,GA,Peach,26299,GA,Peach
GA,Liberty,0.43664122137404582,655,GA,Liberty,0.27647058823529413,680,GA,Liberty,0.300763358778626,655,GA,Liberty,0.14558823529411766,680,GA,Liberty,31.313131737821706,GA,Liberty,7.5507620376217073,55541,GA,Liberty,47449,GA,Liberty
GA,Berrien,0.7432432432432432,74,GA,Berrien,0.71641791044776115,67,GA,Berrien,0.581081081081081,74,GA,Berrien,0.43283582089552236,67,GA,Berrien,6.7509086082582686,GA,Berrien,1.1178503751887916,8718,GA,Berrien,8497,GA,Berrien
GA,Wilkinson,0.81632653061224492,49,GA,Wilkinson,0.65217391304347827,46,GA,Wilkinson,0.59183673469387754,49,GA,Wilkinson,0.5,46,GA,Wilkinson,3.4846982243499682,GA,Wilkinson,0.86411331164393268,4027,GA,Wilkinson,4438,GA,Wilkinson
GA,Pickens,0.60323886639676116,494,GA,Pickens,0.47022587268993837,487,GA,Pickens,0.29959514170040485,494,GA,Pickens,0.27720739219712526,487,GA,Pickens,17.085021777040872,GA,Pickens,3.2262085115659,35824,GA,Pickens,35708,GA,Pickens
GA,Bacon,0.76271186440677963,118,GA,Bacon,0.7155963302752294,109,GA,Bacon,0.576271186440678,118,GA,Bacon,0.52293577981651373,109,GA,Bacon,7.0760714041826791,GA,Bacon,0.9231033957011513,6660,GA,Bacon,16377,GA,Bacon
GA,Bleckley,0.64356435643564358,101,GA,Bleckley,0.18367346938775511,98,GA,Bleckley,0.34653465346534651,101,GA,Bleckley,0.061224489795918366,98,GA,Bleckley,15.558678811590719,GA,Bleckley,3.7939062911544346,11108,GA,Bleckley,25015,GA,Bleckley
GA,Schley,0.63636363636363635,11,GA,Schley,0.38461538461538464,13,GA,Schley,0.18181818181818182,11,GA,Schley,0.23076923076923078,13,GA,Schley,22.058897221995977,GA,Schley,9.168138894116975,1886,GA,Schley,1881,GA,Schley
GA,Wheeler,0.84615384615384615,13,GA,Wheeler,0.92307692307692313,13,GA,Wheeler,0.38461538461538464,13,GA,Wheeler,0.69230769230769229,13,GA,Wheeler,10.85671286355724,GA,Wheeler,0.699904018982719,1525,GA,Wheeler,1665,GA,Wheeler
GA,Calhoun,0.55555555555555558,9,GA,Calhoun,0.44444444444444442,9,GA,Calhoun,0.22222222222222221,9,GA,Calhoun,0.44444444444444442,9,GA,Calhoun,20.827734656945097,GA,Calhoun,5.0311381135756683,1068,GA,Calhoun,1237,GA,Calhoun
GA,Barrow,0.36526090064331668,1399,GA,Barrow,0.22550432276657059,1388,GA,Barrow,0.22158684774839171,1399,GA,Barrow,0.10302593659942363,1388,GA,Barrow,39.463504200786872,GA,Barrow,9.4779563952735337,96007,GA,Barrow,144876,GA,Barrow
GA,Worth,0.95833333333333337,48,GA,Worth,0.91304347826086951,46,GA,Worth,0.8125,48,GA,Worth,0.91304347826086951,46,GA,Worth,2.8601814803199592,GA,Worth,0.37364229103919738,3794,GA,Worth,3521,GA,Worth
GA,Oconee,0.74712643678160917,261,GA,Oconee,0.64,250,GA,Oconee,0.54406130268199238,261,GA,Oconee,0.488,250,GA,Oconee,7.93359627059992,GA,Oconee,1.0434852720398611,23097,GA,Oconee,23464,GA,Oconee
GA,Coweta,0.37201017811704834,1965,GA,Coweta,0.21201413427561838,1981,GA,Coweta,0.20508905852417303,1965,GA,Coweta,0.10802624936900555,1981,GA,Coweta,41.513053933720855,GA,Coweta,8.069491712418257,166923,GA,Coweta,163581,GA,Coweta
GA,Columbia,0.32350948509485095,2952,GA,Columbia,0.14349162965493681,2927,GA,Columbia,0.17513550135501355,2952,GA,Columbia,0.066962760505637167,2927,GA,Columbia,53.499348142587493,GA,Columbia,10.682289571991307,219751,GA,Columbia,236432,GA,Columbia
