FIPS,county,IRR2000,IRR2010,pct_change_proprietors_2000_2017,proprietors_2000,proprietors_2017,pct_proprietors_employment_2000,pct_proprietors_employment_2010,pct_proprietors_employment_2017,total_employment_2017,wage_salary_jobs_2017,pct_change_pro_emp_2000_2017,pct_change_pro_emp_2010_2017,pct_broadband_FCC,pct_broadband_MS,state,population,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,pctblack,pctnative,pctasian,pcthispanic,pctagriculture,pctconstruction,pctwholesale,pctretail,pcttransportation,pctinformation_tech,pctfinance,pctprofessional,pcteducation,pctother_occupation,pctpublic,pctbroadband,pctbroadband_poorpeople,pcthighschool,pctcollege,pctmillennial,pctgenx,pctbabyboomer,pctforeignborn,prosperityindex2016,prosperity2007,change_prosperity,medinc2016,medinc2017,change_income,unemployment,net_migration,frac_under_25mbpsDL.sept,samples.sept,frac_under_3mbpsUL.sept,UL_3_samples.sept,frac_under_10mbpsDL.sept,DL_10_samples.sept,frac_under_1mbpsUL.sept,UL_1_samples.sept,DLmbps.sept,ULmbps.sept,ul_sample_size.sept,dl_sample_size.sept,frac_over_25DL.sept,frac_over_3UL.sept,frac_under_25mbpsDL.oct,samples.oct,frac_under_3mbpsUL.oct,UL_3_samples.oct,frac_under_10mbpsDL.oct,DL_10_samples.oct,frac_under_1mbpsUL.oct,UL_1_samples.oct,DLmbps.oct,ULmbps.oct,ul_sample_size.oct,dl_sample_size.oct,frac_over_25DL.oct,frac_over_3UL.oct,frac_under_25mbpsDL.nov,samples.nov,frac_under_3mbpsUL.nov,UL_3_samples.nov,frac_under_10mbpsDL.nov,DL_10_samples.nov,frac_under_1mbpsUL.nov,UL_1_samples.nov,DLmbps.nov,ULmbps.nov,ul_sample_size.nov,dl_sample_size.nov,frac_over_25DL.nov,frac_over_3UL.nov,frac_under_25mbpsDL.dec,samples.dec,frac_under_3mbpsUL.dec,UL_3_samples.dec,frac_under_10mbpsDL.dec,DL_10_samples.dec,frac_under_1mbpsUL.dec,UL_1_samples.dec,DLmbps.dec,ULmbps.dec,ul_sample_size.dec,dl_sample_size.dec,frac_over_25DL.dec,frac_over_3UL.dec
48135,Ector County,0.44,0.44,0.829261496,10765,19692,0.1718,0.2002,0.208343473,94517,74825,0.0365,0.0081,0.76,0.41,Texas,153177,1.021041036,1.519157529,2.327372789,1.799301982,2.494273663,1.823151946,1.825903893,0.2928873,0.266358525,0.436749637,0.346742873,0.319454402,0.339863054,0.3394044,4.047605038,0.191934824,0.992316127,57.69273758,13.80000019,9.5,3.799999952,12.899999619999999,6.099999905,1,4.699999809,5.900000095,16.200000760000002,6.800000191,2.5999999049999998,80,52.79999924,75.09999847,15.19999981,24.299999239999998,23.5,15.399999619999999,13.91462237,51.96595764,62.96985626,-11.00389862,57142,58335,1193,6.9,18,0.7252228631358154,1907,0.4544953116381688,1813,0.5479811221814368,1907,0.2790954219525648,1813,7.8512128,3.5974224385494376,132786,132452,0.2747771368641846,0.5455046883618312,0.7242819843342037,1915,0.41852861035422345,1835,0.5143603133159269,1915,0.2435967302452316,1835,8.963981839840406,4.210472699688932,132736,132400,0.27571801566579635,0.5814713896457766,0.643348623853211,1744,0.41063956963538556,1673,0.47190366972477066,1744,0.23430962343096234,1673,10.919334219375067,4.314748116418631,132736,132400,0.356651376146789,0.5893604303646145,0.5134474327628362,1636,0.33539987600743953,1613,0.35574572127139364,1636,0.19466831990080596,1613,21.574749960624573,6.435784238319397,132732,132392,0.4865525672371638,0.6646001239925605
48137,Edwards County,0.66,0.67,-0.098660171,821,740,0.6215,0.5596,0.570547417,1297,557,-0.051,0.0109,0.42,0.06,Texas,2028,0.739644945,1.035502911,1.035502911,1.415701389,1.415701389,1.415701389,1.415701389,0.246548325,0.246548325,0.345167667,0.302390428,0.45045045,0.291963178,0.291963178,0.098619327,0.049309663,0,54.2406311,14.100000380000001,15.100000380000001,0,5.300000191,9.600000381,4.400000095,9.800000191,6.099999905,25.799999239999998,6.300000191,0,43.8,10.69999981,75.09999847,24,14.70000076,25.39999962,32.39999771,8.727810532,66.20310211,85.25954437,-19.05644226,30452,39457,9005,5.1,-53,0.9444444444444444,18,0.9375,16,0.8888888888888888,18,0.75,16,2.354063211555248,0.6632603325764964,1296,1420,0.05555555555555558,0.0625,1,17,0.9411764705882353,17,0.7647058823529411,17,0.6470588235294118,17,5.166993857647568,0.9386682773052796,1296,1420,0,0.05882352941176472,0.9,30,0.8666666666666667,30,0.8666666666666667,30,0.7333333333333333,30,2.672670446814391,0.6563289665243583,1296,1420,0.09999999999999998,0.1333333333333333,0.9230769230769231,13,0.8461538461538461,13,0.7692307692307693,13,0.6153846153846154,13,7.707613008433349,0.9070057876794663,1296,1420,0.07692307692307687,0.15384615384615385
48139,Ellis County,0.45,0.43,1.437127396,10903,26572,0.2343,0.3491,0.335644903,79167,52595,0.1013,-0.0135,1,0.35,Texas,160225,2.297394276,4.169761181,6.067717075,5.06302309,3.93506217,5.120872974,5.095005035,0.750304878,0.770166934,1.044780731,1.163686533,0.709742486,1.124982256,1.135936286,9.053518295,0.220939308,0.655328453,25.04852486,1.700000048,7.800000191,3,11.100000380000001,7.300000191,2.0999999049999998,6.300000191,9.199999809,20.299999239999998,5.900000095,4.199999809,81,54.90000153,84.59999847,21.89999962,18.89999962,27.299999239999998,19.39999962,8.688406646,59.52899933,61.11391068,-1.584911346,61393,64382,2989,4.6,-5697,0.6718875502008033,2490,0.44491689215307306,2587,0.42811244979919677,2490,0.2674913026671821,2587,12.63196347700521,3.5890394583335707,199443,186757,0.32811244979919674,0.5550831078469269,0.6458072590738423,2397,0.5234941658782718,3171,0.4213600333750521,2397,0.29422894985808895,3171,13.568974772811242,2.622924612427294,199349,186692,0.3541927409261577,0.4765058341217282,0.6014648858250754,2321,0.404989604989605,2405,0.37957776820336064,2321,0.22785862785862787,2405,15.664284624916036,4.012458723929101,199349,186692,0.3985351141749246,0.595010395010395,0.5853932584269663,2670,0.3906796116504854,2575,0.3880149812734082,2670,0.2407766990291262,2575,15.414434052619189,4.095769583121416,199311,186664,0.4146067415730337,0.6093203883495146
48141,El Paso County,0.34,0.33,0.869539363,47087,88031,0.1454,0.1981,0.20224923,435260,347229,0.0568,0.0041,0.98,0.33,Texas,833592,0.752046585,1.866500616,1.847426534,1.433265924,1.751167536,1.463622808,1.457888722,0.373679161,0.381361604,0.370804906,0.294461637,0.302996159,0.283921068,0.282824831,3.042015791,0.26415801,1.061430573,81.7796936,1.200000048,5.800000191,2.9000000950000002,12,6.5,1.700000048,5.099999905,10.600000380000001,25,4.400000095,7.300000191,71.4,44,76.5,21.700000760000002,22.90000153,24.40000153,16.200000760000002,25.47493279,34.41440964,31.81476212,2.599647522,40906,42075,1169,7,97,0.5919451990079131,8467,0.2981107205623902,9104,0.3872682177867013,8467,0.1429042179261863,9104,15.728639999999999,7.049292861133499,694975,747035,0.4080548009920869,0.7018892794376098,0.5987238141102817,8306,0.27440482970725594,8779,0.39393209727907536,8306,0.12131222234878687,8779,15.500104047128096,7.211421706699621,694988,747056,0.40127618588971825,0.7255951702927441,0.49450676535214527,8647,0.19942163100057836,8645,0.3021857291546201,8647,0.09103528050896471,8645,24.55942258161048,9.155596100375998,694988,747056,0.5054932346478547,0.8005783689994217,0.4673024523160763,10276,0.20118640659561632,9946,0.27072790969248733,10276,0.08887995173939273,9946,27.02958642814477,9.620764042399761,694991,747056,0.5326975476839237,0.7988135934043836
48143,Erath County,0.52,0.52,0.457008467,5315,7744,0.2709,0.29,0.303745833,25495,17751,0.0328,0.0137,1,0.17,Texas,40641,1.623975754,3.343913794,3.370980024,3.476985693,2.713401079,3.460428476,3.436775684,0.803230464,0.789842784,0.666814327,0.793606788,0.555116057,0.789906923,0.782507379,1.555079818,0.48719272,0.730789125,20.21849823,9.399999619,5.800000191,2.0999999049999998,9.800000191,3,0.800000012,3.5999999049999998,8.100000381,22.700000760000002,6.099999905,2.9000000950000002,72.1,59,83.90000153,28.200000760000002,26.60000038,21.10000038,17.700000760000002,7.87628293,34.66606522,52.826896669999996,-18.16083145,37971,42492,4521,4.3,46,0.765625,576,0.6115992970123023,569,0.5815972222222222,576,0.437609841827768,569,7.537924605879658,1.4278815197346335,38028,37795,0.234375,0.3884007029876977,0.7300613496932515,489,0.5571428571428572,490,0.5419222903885481,489,0.3795918367346939,490,8.593432582686127,1.912360020679161,38041,37815,0.26993865030674846,0.44285714285714284,0.691683569979716,493,0.49209486166007904,506,0.5070993914807302,493,0.3557312252964427,506,9.682237801161467,2.7445803476508357,38041,37815,0.30831643002028397,0.5079051383399209,0.7117117117117117,444,0.5308370044052864,454,0.545045045045045,444,0.3766519823788546,454,8.641701469304456,2.2379721419425995,38057,37834,0.28828828828828834,0.46916299559471364
48145,Falls County,0.53,0.54,-0.160025102,3187,2677,0.4054,0.3706,0.401409507,6669,3992,-0.004,0.0308,0.43,0.02,Texas,17265,0.202722266,0.845641494,0.498117566,1.126472116,1.540974021,1.065028191,1.075268865,0.085490882,0.110049233,0.075296842,0.614075828,0.120570734,0.589396665,0.576331234,24.07182121,0.191138133,0.243266717,22.5137558,5.900000095,8.699999809,2.700000048,10.600000380000001,7.900000095,0.400000006,4.300000191,4.800000191,24,4.099999905,6.900000095,54.4,32.70000076,75.69999695,11.899999619999999,20.59999847,25.799999239999998,21.799999239999998,5.757312477,17.15052414,16.62482071,0.52570343,38260,38547,287,6.1,-310,1,49,0.8125,48,0.7755102040816326,49,0.5,48,3.9387136000000003,0.969981560984354,7167,7066,0,0.1875,0.9529411764705882,85,0.9240506329113924,79,0.7294117647058823,85,0.7088607594936709,79,4.138341997137639,0.698197348615234,7170,7065,0.04705882352941182,0.07594936708860756,0.9042553191489362,94,0.8314606741573034,89,0.6276595744680851,94,0.6966292134831461,89,7.4868237214910645,0.8348829819050013,7170,7065,0.0957446808510638,0.1685393258426966,0.9811320754716981,53,0.9387755102040817,49,0.8490566037735849,53,0.7142857142857143,49,2.0103650708059058,0.6324278847261923,7172,7065,0.018867924528301883,0.061224489795918324
48147,Fannin County,0.52,0.52,0.170625943,5304,6209,0.3901,0.4302,0.436577134,14222,8013,0.0465,0.0064,0.61,0.19,Texas,33757,0.841306984,2.950499058,1.984773517,3.5911026,4.46370554,3.648269415,3.575511932,0.632417738,0.645792007,0.453239322,1.159092039,0.775706708,1.149453036,1.144633442,6.763041973,0.325858325,0.518410981,10.41561699,3.700000048,7.699999809,2.5,12,5.699999809,1.200000048,5.599999905,5.699999809,24.700000760000002,4.800000191,7.300000191,69,45.90000153,83,15.600000380000001,17.89999962,26.5,24.09999847,5.246319249,37.968853,31.51140213,6.457450867,43067,45471,2404,5.2,-15,0.742483660130719,765,0.48370927318295737,798,0.3934640522875817,765,0.15288220551378445,798,13.487308800000001,3.012810852542478,55646,70055,0.257516339869281,0.5162907268170427,0.7549407114624506,759,0.43359375,768,0.4400527009222661,759,0.11328125,768,11.664256179674897,3.1055762354054046,55730,70137,0.24505928853754944,0.56640625,0.7638121546961326,724,0.4019607843137255,714,0.44060773480662985,724,0.12044817927170869,714,12.538405170616592,3.4141351121085868,55730,70137,0.23618784530386738,0.5980392156862745,0.8061617458279846,779,0.4152202937249666,749,0.4852374839537869,779,0.13351134846461948,749,10.365739212180856,3.281831997048548,55762,70168,0.1938382541720154,0.5847797062750334
48149,Fayette County,0.54,0.54,0.171720396,6266,7342,0.4197,0.4367,0.426117237,17230,9888,0.0064,-0.0106,0.94,0.24,Texas,24909,0.71861577,3.014974594,1.726283669,1.572485089,2.923040867,1.61556685,1.619157076,0.781026304,0.770805717,0.393432081,0.714798551,0.66020447,0.682023913,0.724162674,6.379220486,0.044160742,0.678469598,19.88437843,8.899999619,8.699999809,3.5,12.30000019,7.5,0.699999988,4.800000191,5.599999905,17.299999239999998,4.099999905,3.4000000950000002,59.3,31.89999962,81.69999695,17.10000038,13.70000076,23.299999239999998,28.700000760000002,6.471556425,46.00426102,50.91828537,-4.914024353,45639,51290,5651,1.5,772,0.8108108108108109,222,0.7547169811320755,212,0.6351351351351351,222,0.4339622641509434,212,5.3870592,1.2275911314020727,24222,24681,0.18918918918918914,0.24528301886792447,0.726027397260274,292,0.6870503597122302,278,0.5753424657534246,292,0.38848920863309355,278,7.63029168911736,1.8079032099215457,24226,24686,0.273972602739726,0.31294964028776984,0.7637130801687764,237,0.6902654867256637,226,0.5907172995780591,237,0.4247787610619469,226,6.138176654829318,1.2370492411612144,24226,24686,0.23628691983122363,0.3097345132743363,0.7942386831275721,243,0.5897435897435898,234,0.5761316872427984,243,0.36324786324786323,234,7.651209105748348,1.616226068854198,24227,24687,0.20576131687242794,0.41025641025641024
48151,Fisher County,0.6,0.61,-0.030451866,1018,987,0.475,0.4774,0.493253373,2001,1014,0.0183,0.0159,0.08,0.03,Texas,3847,0.467897058,1.143748403,2.261502504,1.584158421,1.470573425,1.512151241,1.494149446,0.231585398,0.2599428,0.493891358,0.324235111,0.296742201,0.306549552,0.312444731,3.561216593,0,0.363919944,31.27112007,17.200000760000002,6.599999905,0.400000006,11,7.699999809,1.200000048,3.200000048,4.5,25.299999239999998,6.699999809,3.799999952,65.4,37,82.80000305,18.39999962,18.299999239999998,20.39999962,27.200000760000002,5.276839063,18.61745071,32.86930466,-14.25185394,37768,41531,3763,5.6,-361,0.75,24,0.6363636363636364,22,0.5833333333333334,24,0.18181818181818182,22,3.8336463360757147,1.3321559277325445,1436,1616,0.25,0.36363636363636365,0.9333333333333333,30,0.875,32,0.8,30,0.4375,32,3.8048240329109073,1.1510234319777837,1435,1615,0.06666666666666665,0.125,0.9333333333333333,15,0.8571428571428571,14,0.7333333333333333,15,0.2857142857142857,14,4.370559494959875,1.3228641061515327,1435,1615,0.06666666666666665,0.1428571428571429,0.9130434782608695,23,0.8,20,0.9130434782608695,23,0.2,20,3.1432643820675112,1.3970001876357419,1435,1615,0.08695652173913049,0.19999999999999996
48153,Floyd County,0.58,0.59,-0.078884462,1255,1156,0.3594,0.3737,0.391731616,2951,1795,0.0323,0.018,0.49,0.07,Texas,6088,0.03285151,1.346911907,0.328515112,1.224262595,4.843720913,1.168614268,1.224262595,0.180683315,0.197109073,0.03285151,0.23866347,0.038402457,0.238663494,0.238663494,2.578843594,0.213534832,0.082128778,57.14520264,21.5,7.599999905,1.200000048,9.5,10.600000380000001,0.400000006,3.0999999049999998,4.900000095,24,3.5999999049999998,5.199999809,70.3,37.09999847,73.19999695,16.39999962,17.89999962,22.200000760000002,21.799999239999998,7.62155056,11.5618,13.81419563,-2.25239563,37373,43070,5697,6.4,4,0.825,40,0.6,40,0.65,40,0.3,40,6.868172799999999,2.2936764522798216,3508,3424,0.17500000000000004,0.4,0.9230769230769231,26,0.6923076923076923,26,0.7307692307692307,26,0.23076923076923078,26,5.5269009512295355,1.5799397003415208,3509,3426,0.07692307692307687,0.3076923076923077,0.8421052631578947,19,0.5263157894736842,19,0.6842105263157895,19,0.2631578947368421,19,4.616007135537506,2.530158988680009,3509,3426,0.1578947368421053,0.4736842105263158,0.8695652173913043,46,0.6590909090909091,44,0.6739130434782609,46,0.2727272727272727,44,7.150846118214717,1.682947020201732,3509,3426,0.13043478260869568,0.34090909090909094
48155,Foard County,0.64,0.65,-0.098557692,416,375,0.4771,0.4788,0.469924812,798,423,-0.0072,-0.0089,0.99,0.12,Texas,1320,2.121212006,0.75757575,6.893939495,0.958530903,0.928261518,0.918171704,0.918171704,0.303030312,0.303030312,1.363636374,0.245619775,0.21188578,0.253807125,0.245619775,1.969696999,0,0,16.36363602,11.899999619999999,9.899999619,1.5,15.80000019,7.099999905,0,6.099999905,3.5,25,3.4000000950000002,6.900000095,68.1,29.299999239999998,80.80000305,16,11,25.60000038,25.5,5.151515082,16.25139999,2.6208992,13.63050079,46136,48068,1932,11.3,246,0.8,5,0.75,4,0.6,5,0.75,4,8.295829541644133,0.2159142953023058,821,926,0.19999999999999996,0.25,0.6666666666666666,6,0.6666666666666666,6,0.5,6,0.6666666666666666,6,6.186597582733526,0.769563087992445,821,926,0.33333333333333337,0.33333333333333337,0.9090909090909091,11,0.9,10,0.8181818181818182,11,0.9,10,3.026726895793922,0.3818994611951648,821,926,0.09090909090909094,0.09999999999999998,0.75,4,0.75,4,0.5,4,0.5,4,1.0505615555962766,0.9356663545725057,821,926,0.25,0.25
48157,Fort Bend County,0.38,0.33,1.34489025,48975,114841,0.3418,0.3651,0.373595451,307394,192553,0.0318,0.0085,0.9,0.76,Texas,683756,3.315948963,6.594604015,8.629979134,7.517974854,10.34651566,7.575005531,7.561313152,1.150383949,1.19545567,1.610223532,1.50012495,1.758576751,1.444439311,1.443274692,20.31075287,0.186177522,18.6717205,23.99467087,5.599999905,6.099999905,3.700000048,10.899999619999999,4.900000095,1.600000024,6.800000191,13.5,24.700000760000002,4.199999809,2.9000000950000002,90.8,64.5,89.19999695,44.59999847,18.200000760000002,29.700000760000002,18.10000038,28.76654863,74.67248535,77.50254822,-2.830062866,88659,91152,2493,5.3,-71,0.46793396040255214,15203,0.23013682189150264,16664,0.29046898638426627,15203,0.1155784925588094,16664,27.752930610588646,5.763987660996222,1324189,1212774,0.5320660395974479,0.7698631781084974,0.41686215966446294,14067,0.21108797501301405,15368,0.24681879576313356,14067,0.09630400832899531,15368,35.59422514035589,6.494448485980914,1324241,1212852,0.5831378403355371,0.788912024986986,0.34541742925524427,14206,0.19402985074626866,14070,0.20913698437280023,14206,0.09530916844349681,14070,51.84737398814921,7.013109837543694,1324241,1212852,0.6545825707447557,0.8059701492537313,0.33910241107662925,16756,0.18981626638239169,15947,0.18996180472666507,16756,0.09023640810183733,15947,50.38967045978487,6.3861349259953295,1324302,1212921,0.6608975889233708,0.8101837336176083
48159,Franklin County,0.55,0.54,-0.316853933,2670,1824,0.4944,0.3409,0.361761206,5042,3218,-0.1326,0.0209,0.69,0.18,Texas,10571,3.074449062,2.327121258,5.921861649,3.29795289,3.316906929,3.340598822,3.411675453,0.413500994,0.435152769,0.96490401,0.782518461,0.838703573,0.742594013,0.715977792,4.256929398,0.67164886,0.037839372,13.66947269,7.099999905,10.600000380000001,0.899999976,16.799999239999998,5.599999905,0.300000012,4.5,5,20.60000038,3.0999999049999998,4.5,70.5,47.90000153,85.5,19,14.80000019,24.5,25.60000038,7.075962424,30.32600021,28.12852478,2.197475433,41337,42652,1315,7.6,-73,0.9285714285714286,98,0.84375,96,0.8061224489795918,98,0.75,96,3.3554432000000003,0.5952090692328476,5800,6373,0.0714285714285714,0.15625,0.9402985074626866,67,0.9354838709677419,62,0.7164179104477612,67,0.41935483870967744,62,6.155941329935542,1.1797529177574535,5799,6372,0.05970149253731338,0.06451612903225812,0.6847826086956522,92,0.6741573033707865,89,0.5217391304347826,92,0.4044943820224719,89,7.819105669710365,1.3545848175642592,5799,6372,0.3152173913043478,0.3258426966292135,0.8611111111111112,72,0.7428571428571429,70,0.6944444444444444,72,0.5,70,5.9078682916144505,0.9989126798884064,5799,6372,0.13888888888888884,0.2571428571428571
48161,Freestone County,0.55,0.54,-0.079795396,3910,3598,0.458,0.3538,0.397964827,9041,5443,-0.06,0.0442,0.34,0.13,Texas,19585,0.551442444,1.613479733,1.48072505,2.177352667,1.969572067,2.207488775,2.23762536,0.32990938400000003,0.352310449,0.393158019,0.452550733,0.51256907,0.466264412,0.497120107,15.87949944,0.178708196,0.347204477,14.40898609,12.100000380000001,8.199999809,1.100000024,6.5,7.099999905,0.800000012,4.400000095,6.699999809,23.89999962,5.099999905,8.600000381,68.3,44.70000076,81.09999847,11.5,16.299999239999998,26.89999962,24.200000760000002,6.750063598,9.552280426,34.56168365,-25.00940323,44378,45134,756,4.2,-414,0.8289473684210527,152,0.6417910447761194,134,0.4407894736842105,152,0.3582089552238806,134,11.1673344,1.4260808820064639,12199,12417,0.17105263157894735,0.35820895522388063,0.8421052631578947,228,0.7673469387755102,245,0.5131578947368421,228,0.39591836734693875,245,8.777496907397204,1.3294929074981217,12209,12426,0.1578947368421053,0.2326530612244898,0.8558558558558559,111,0.7450980392156863,102,0.45045045045045046,111,0.38235294117647056,102,11.99308435341871,1.371480827262856,12209,12426,0.14414414414414412,0.2549019607843137,0.6473429951690821,207,0.6405529953917051,217,0.3671497584541063,207,0.25806451612903225,217,14.903692155381972,1.6751004948218788,12212,12430,0.3526570048309179,0.35944700460829493
48163,Frio County,0.55,0.55,0.316906229,1461,1924,0.2562,0.2312,0.206592935,9313,7389,-0.0496,-0.0246,0.99,0.22,Texas,18542,0.269658059,0.604034066,0.593247771,0.873005033,1.867125154,0.859364331,0.859364331,0.141891509,0.140222192,0.145615354,0.271564024,0.648472309,0.248550111,0.248550135,3.532520771,0,0.453025579,78.35185242,15.69999981,7.699999809,0.899999976,11.19999981,7.599999905,0,3.299999952,5.900000095,19.799999239999998,3.5999999049999998,7,54,28.10000038,62.79999924,7.300000191,27.09999847,23.299999239999998,15.5,15.63477516,14.78733349,32.6334343,-17.84609985,36944,37163,219,7.3,4433,0.7699115044247787,113,0.5214285714285715,140,0.6371681415929203,113,0.37142857142857144,140,7.3788152977112205,2.3036735490408553,13516,11132,0.23008849557522126,0.47857142857142854,0.7218045112781954,133,0.4269005847953216,171,0.5639097744360902,133,0.30409356725146197,171,8.552873688043142,3.824986150933069,13529,11145,0.27819548872180455,0.5730994152046784,0.5315315315315315,111,0.4049586776859504,121,0.45045045045045046,111,0.36363636363636365,121,21.703811789711462,7.974060139317971,13529,11145,0.46846846846846846,0.5950413223140496,0.49333333333333335,150,0.3959731543624161,149,0.38,150,0.28187919463087246,149,22.87949111738753,8.640158093487905,13533,11149,0.5066666666666666,0.6040268456375839
48165,Gaines County,0.57,0.56,0.760387253,2479,4364,0.3459,0.3802,0.394753505,11055,6691,0.0489,0.0146,0.62,0.17,Texas,19485,0.302797019,1.005901933,1.077752113,1.68205297,1.220262408,1.68205297,1.689876318,0.186354175,0.169361055,0.195021808,0.318525685,0.213959455,0.295773847,0.312837726,2.099050522,0.256607652,0.477290213,39.73312759,24.39999962,14.30000019,2.0999999049999998,6,10.30000019,1.100000024,1.899999976,3.0999999049999998,16.89999962,8.100000381,2.200000048,68.3,32.70000076,60.40000153,10.5,20.299999239999998,23.299999239999998,13.899999619999999,26.63074136,43.56496811,52.61136627,-9.046398163,59409,58788,-621,4.5,-61,0.8260869565217391,161,0.5022222222222222,225,0.6273291925465838,161,0.24,225,7.25134826452433,2.9621399455958803,18680,15701,0.17391304347826086,0.49777777777777776,0.8787878787878788,165,0.5204081632653061,196,0.6787878787878788,165,0.1836734693877551,196,4.615458467033141,2.54443051245872,18681,15702,0.12121212121212122,0.47959183673469385,0.7457627118644068,177,0.3118279569892473,186,0.4406779661016949,177,0.16666666666666666,186,13.96644928242756,3.702207724320913,18681,15702,0.2542372881355932,0.6881720430107527,0.806930693069307,202,0.40298507462686567,201,0.49504950495049505,202,0.24378109452736318,201,9.955922414358545,3.7855775682449515,18680,15701,0.19306930693069302,0.5970149253731343
48167,Galveston County,0.34,0.32,0.6520823,24204,39987,0.2062,0.2575,0.25285343,158143,118156,0.0467,-0.0046,0.94,0.56,Texas,314485,2.694564104,5.253032684,6.016821384,4.468388081,4.541735649,4.400315762,4.373866081,0.963108361,0.970793486,1.146636605,0.855417643,0.909475923,0.822611619,0.820151065,12.76372528,0.243572816,3.225909233,23.55628967,2.0999999049999998,8.100000381,2.5,9.600000381,5,1.200000048,6,11.5,25.10000038,4.699999809,4.599999905,80.5,55.70000076,87.59999847,28.89999962,19.5,27.299999239999998,20.89999962,10.03609076,49.30756378,52.85861206,-3.551048279,60426,63064,2638,6.5,-618,0.46442926045016075,4976,0.2249295541190121,6033,0.3032556270096463,4976,0.11950936515829604,6033,28.50684178064797,5.374451028061154,488404,400455,0.5355707395498392,0.7750704458809878,0.4272273425499232,5208,0.2,6290,0.2569124423963134,5208,0.08235294117647059,6290,31.482488037858833,5.893806642984174,488450,400495,0.5727726574500769,0.8,0.3497949723658406,5609,0.1852936111589461,5807,0.21305045462649314,5609,0.08524194937144826,5807,48.62594290713832,5.932975673245627,488450,400495,0.6502050276341593,0.814706388841054,0.3039080459770115,6525,0.1834862385321101,6431,0.1731800766283525,6525,0.08598973721038719,6431,59.80957251852254,5.920521669670655,488447,400492,0.6960919540229885,0.8165137614678899
