state,county_name,frac_under_25mbpsDL,samples,UL_3_state,UL_3_county_name,frac_under_3mbpsUL,UL_3_samples,DL_10_state,DL_10_county_name,frac_under_10mbpsDL,DL_10_samples,UL_1_state,UL_1_county_name,frac_under_1mbpsUL,UL_1_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
KS,Panola,0.66090025331803326,46187,KS,Panola,0.39018849878452155,50186,KS,Panola,0.44971528785155995,46187,KS,Panola,0.19320129119674809,50186,KS,Panola,11.394000877277914,KS,Panola,4.6927129616145153,7653482,KS,Panola,7430480,KS,Panola
KS,Chelan,0.66090025331803326,46187,KS,Chelan,0.39018849878452155,50186,KS,Chelan,0.44971528785155995,46187,KS,Chelan,0.19320129119674809,50186,KS,Chelan,11.394000877277914,KS,Chelan,4.6921383292697216,3826741,KS,Chelan,3715240,KS,Chelan
KS,Kimball,0.66090025331803326,46187,KS,Kimball,0.39018849878452155,50186,KS,Kimball,0.44971528785155995,46187,KS,Kimball,0.19320129119674809,50186,KS,Kimball,11.394000877277914,KS,Kimball,4.6871436397855586,3826741,KS,Kimball,3715240,KS,Kimball
KS,Jim Hogg,0.66090025331803326,46187,KS,Jim Hogg,0.39018849878452155,50186,KS,Jim Hogg,0.44971528785155995,46187,KS,Jim Hogg,0.19320129119674809,50186,KS,Jim Hogg,11.394000877277914,KS,Jim Hogg,4.6884845718841373,3826741,KS,Jim Hogg,3715240,KS,Jim Hogg
KS,Dinwiddie,0.66090025331803326,46187,KS,Dinwiddie,0.39018849878452155,50186,KS,Dinwiddie,0.44971528785155995,46187,KS,Dinwiddie,0.19320129119674809,50186,KS,Dinwiddie,11.394000877277914,KS,Dinwiddie,4.6878079458408379,3826741,KS,Dinwiddie,3715240,KS,Dinwiddie
KS,St. Mary's,0.66090025331803326,46187,KS,St. Mary's,0.39018849878452155,50186,KS,St. Mary's,0.44971528785155995,46187,KS,St. Mary's,0.19320129119674809,50186,KS,St. Mary's,11.394000877277914,KS,St. Mary's,4.6879586675150549,3826741,KS,St. Mary's,3715240,KS,St. Mary's
KS,Archer,0.66090025331803326,46187,KS,Archer,0.39018849878452155,50186,KS,Archer,0.44971528785155995,46187,KS,Archer,0.19320129119674809,50186,KS,Archer,11.394000877277914,KS,Archer,4.69451812782654,3826741,KS,Archer,3715240,KS,Archer
KS,Wagoner,0.66090025331803326,46187,KS,Wagoner,0.39018849878452155,50186,KS,Wagoner,0.44971528785155995,46187,KS,Wagoner,0.19320129119674809,50186,KS,Wagoner,11.394000877277914,KS,Wagoner,4.6921383292697216,3826741,KS,Wagoner,3715240,KS,Wagoner
KS,Campbell,0.66090025331803326,46187,KS,Campbell,0.39018849878452155,50186,KS,Campbell,0.44971528785155995,46187,KS,Campbell,0.19320129119674809,50186,KS,Campbell,11.394000877277914,KS,Campbell,4.6921383292697216,19133705,KS,Campbell,18576200,KS,Campbell
KS,Pennington,0.66090025331803326,46187,KS,Pennington,0.39018849878452155,50186,KS,Pennington,0.44971528785155995,46187,KS,Pennington,0.19320129119674809,50186,KS,Pennington,11.394000877277914,KS,Pennington,4.6879245652174077,7653482,KS,Pennington,7430480,KS,Pennington
