cbsa,city, population ,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitymay19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdmay19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,age18to24,age25to44,age45to54,age55to64,age65to74,age75over,pctpoverty,pctblack,pctasian,pctnatandpacific,pcthispanic,pctforeignborn,pctagriculture,pctconstruction,pctmanufacturing,pctwholesale,pctretail,pcttransportation,pctinformation_technology,pctfinance,pctprofessional,pcteducation,pctentertainment,pctpublic,pctbroadband,pctbroadband_poorpeople,pcths,pctcollege,prosperityindex2016,prosperityindex2007,change_prosperity,medinc2016,medinc2017,change_medianincome,smallbusiness_per_100
45340,"Taos, NM Micro Area"," 32,809 ",7.314646244,7.470957756,7.647442341,7.615166664,7.467032433,7.4521615,7.446480751,7.460181713,1.935019016,1.900709986,1.890417576,1.902905703,1.924987137,1.803685321,1.777701639,1.798253134,7.1,20.7,13.5,16.7,14.3,8.8,21.3,0.5,0.3,7.300000191,56.8,6.467737198,3.442754269,8.37761116,2.387364388,0.604119658,16.03464508,2.656670809,1.863308787,4.643714905,9.403886795,21.57362175,18.05080414,6.434238434,56.63731003,32.79999924,26.6,16,27.29690436,32.5164168,-4.1825982,35323,35314,-9,9.714243656
45380,"Taylorville, IL Micro Area"," 33,562 ",2.125681877,2.230620623,2.196619511,2.196619511,2.203957796,2.184388746,2.184388876,2.172158241,0.496563196,0.479440349,0.496563196,0.484332591,0.50145546,0.486778699,0.508793816,0.503901578,7.9,24.3,14.1,14.2,9.7,9,12.8,1.7,0.6,0.400000006,1.6,0.96537751,4.664041996,7.506505489,11.05624866,2.255287886,9.321412086,7.012744427,1.741509318,5.704944134,6.732501507,26.01588058,7.466470718,5.738306522,72.60293579,47.29999924,42.5,11.1,45.18882408,45.00541318,-0.147052286,47417,50668,3251,6.772465929
45460,"Terre Haute, IN Metro Area"," 170,642 ",1.45774579,1.471135139,1.556631923,1.542015672,1.547754765,1.56962416,1.559756041,1.561756253,0.32123211,0.334833484,0.350384295,0.345918208,0.362436241,0.34470018,0.349234929,0.348034804,12.5,24.6,12.9,13,9.1,6.8,17.8,4.5,1.3,0.200000003,2.1,2.361669302,2.331243753,5.331055641,16.39672852,2.146950483,12.01000881,4.803734303,1.291398764,4.043692112,6.473136425,26.69294357,9.569803238,4.979956627,71.32073975,47.20000076,37.1,12.7,31.21187352,37.69772254,-6.269625989,42883,44120,1237,6.068898265
45500,"Texarkana, TX-AR Metro Area"," 149,889 ",1.327758312,1.391788602,1.585233927,1.620837688,1.604338408,1.581760507,1.548761845,1.529223323,0.274409175,0.30697359,0.349524349,0.328248948,0.377746811,0.362115903,0.362115912,0.362115912,8.4,26.1,13.2,12.5,9.4,6.7,18.9,24.1,0.7,1.100000024,5.8,2.998218775,2.057296038,5.908862591,10.70866108,2.695593834,13.02563286,5.332551479,1.440777302,4.677500248,7.98793745,24.36421585,8.519015312,8.197353363,66.99645233,42.40000153,36.4,12,29.31575871,32.2167106,-2.900951903,41210,43753,2543,6.375263905
45520,"The Dalles, OR Micro Area"," 25,687 ",4.986482143,4.712275982,5.056573391,4.891358852,4.911385059,4.881345667,4.786221981,4.73615694,1.241614103,1.246620496,1.196555495,1.13647747,1.216581464,1.141483915,1.106438413,1.131470967,7.8,23.7,11.6,14.8,11.3,8.1,13.7,0.6,0.9,4.5,17.4,7.544672489,10.12084579,5.864581585,7.25075531,3.625377655,14.89248276,3.794206619,2.159232378,3.012262344,7.357384205,24.61347008,8.610271454,4.851608276,72.9945755,44.59999847,28.7,13,36.41904002,41.94890427,-5.52986425,46814,48510,1696,8.864626642
45540,"The Villages, FL Metro Area"," 116,754 ",2.754983425,3.11483717,2.904183388,2.93861413,3.228145599,2.949569318,3.017909288,2.991303682,0.579062939,0.607755298,0.63488251,0.631230772,0.646359473,0.608276946,0.621840591,0.588453189,3.4,12.2,7.3,15.6,33.7,20.5,9.2,7.6,0.8,0.300000012,5.7,5.030234337,1.293482304,7.262756824,4.839047432,2.766963959,16.6394577,5.91067028,1.544643998,5.39578867,11.69575977,20.43618393,10.65343857,5.906484127,81.56607819,58.09999847,30.1,18.1,59.64935516,53.23396741,6.31980993,52594,54771,2177,3.363914293
45580,"Thomaston, GA Micro Area"," 26,241 ",1.596322656,1.619835615,1.624181628,1.615823984,1.682685614,1.679899645,1.735617757,1.741189599,0.342666119,0.364953338,0.373311043,0.373311043,0.423457287,0.4178855,0.45410227,0.412313687,8.9,23.1,13.9,13.9,10.5,7.3,22.7,28.5,0.5,0.400000006,2.3,1.349033952,1.41594696,7.019481659,17.08174324,1.285398722,10.81542492,4.518979549,1.928097963,4.749949932,6.477204323,24.92468452,8.01365757,6.758385181,62.69121933,39,36.9,7.9,15.68702103,15.00468837,1.151959194,35699,35375,-324,4.922691251
45620,"Thomasville, GA Micro Area"," 44,909 ",1.924581051,1.956046224,2.013052702,1.963047028,1.882268429,1.892526019,1.918169975,1.923298836,0.420561343,0.410303858,0.457745105,0.426972359,0.468002725,0.45646292,0.473131519,0.46415613,8,24.1,13.5,13.5,9.6,7.1,19.5,35.8,0.8,0.100000001,3.5,2.798993587,3.4731884,5.35160017,10.55335522,3.08787322,9.376003265,3.665846109,1.246922851,4.634485722,7.411966324,27.93000031,11.89125538,6.304184914,74.3132019,49.09999847,31.2,12,20.68128275,17.54460647,3.136676402,38241,41336,3095,6.710362712
45660,"Tiffin, OH Micro Area"," 55,549 ",1.218133092,1.310276747,1.255827785,1.250867963,1.310385823,1.255827781,1.30145812,1.292530537,0.276758254,0.2698145,0.280726135,0.288661838,0.318420795,0.285685942,0.309493113,0.322388648,11,22.9,12.8,14.4,9.1,7.5,15.2,2.7,0.6,0.200000003,4.9,1.315955281,1.71873188,5.957496166,27.84423065,2.25293231,11.85305595,4.974257946,0.998722553,2.655518055,4.563930035,22.92029572,6.867185593,2.868424177,73.82247925,45,45.5,9.7,49.00959584,47.36426933,1.645326532,48415,49153,738,6.131957829
45700,"Tifton, GA Micro Area"," 40,531 ",1.091805935,0.837407291,1.118512034,1.115370154,1.123224854,1.132650518,1.148359895,1.132650495,0.251350999,0.256063836,0.248209119,0.252921939,0.27962802,0.243496297,0.254492904,0.270202337,11.7,25.2,12.2,11.9,8.3,5.7,27.8,29.4,1.2,0.100000001,11.4,6.444449902,5.279007912,7.080011845,8.089755058,2.338352442,13.87658691,6.560378075,0.873929739,3.277236462,7.038677216,25.81635666,10.46944237,5.031001091,62.79751968,42.20000076,34.8,8.4,16.03436153,17.61930886,-1.584947318,37613,38728,1115,6.838146995
45740,"Toccoa, GA Micro Area"," 25,625 ",1.141470194,1.093504429,1.196741343,1.196741462,1.155888796,1.151082556,1.129454732,1.11743927,0.245115712,0.240309518,0.25953427,0.254728079,0.266743568,0.240309525,0.257131178,0.273952866,10.4,20.9,13.8,13.7,11.7,7,18.1,11.7,0.4,0.300000012,3.2,2.0995121,1.483092785,6.565157413,21.19833946,3.045283794,10.77714062,2.847537994,1.80937314,3.282578707,4.538263798,28.47537994,5.339133739,4.973304272,66.63838196,34.59999847,36.1,10.6,10.30503133,10.29919859,0.005832584,37088,39756,2668,6.325059595
45780,"Toledo, OH Metro Area"," 605,204 ",3.066904545,3.102438211,3.132499695,3.122395754,3.088092327,3.090184886,3.088229418,3.08082819,0.68780899,0.718147122,0.728746474,0.720837533,0.757529028,0.731665861,0.7395742,0.745467748,11.4,24.7,12.9,13.4,8.5,6.4,17.8,14.2,1.7,0.200000003,6.6,3.302853107,0.812340617,4.995283127,16.76880646,2.578176975,11.23510742,5.241605759,1.378358603,4.100834846,8.548967361,26.03403091,10.90947247,3.107857943,76.88119507,53.79999924,30.9,16,50.26654028,50.18192165,0.084618642,46654,48284,1630,6.582805207
45820,"Topeka, KS Metro Area"," 233,382 ",3.734889984,3.766390324,3.835958719,3.851150036,3.830998182,3.827277953,3.816737175,3.806816339,0.92077893,0.996445835,0.985884488,1.000455737,1.057190634,1.00634623,1.001695823,1.011926681,8.2,23.5,13.1,14.1,9.5,7.4,12.4,6.2,1,1.200000048,9.9,3.543546677,1.290969491,7.068261623,9.866114616,2.089581966,10.82011318,5.460196018,1.852889061,7.157698631,7.893976212,25.80854988,7.686192513,8.526361465,72.67713165,46.70000076,32.7,18,52.68904723,60.91500249,-8.170651076,52861,55194,2333,7.31347192
45860,"Torrington, CT Micro Area"," 184,454 ",5.568336487,5.547533035,5.75908041,5.728867054,5.774368763,5.777281192,5.795481682,5.7834692,1.059283495,1.100053089,1.138638735,1.110245585,1.200885233,1.15938759,1.174312178,1.173948217,7.5,20.8,16.5,17,11.1,8.1,6.8,1.9,1.9,0.200000003,5.7,7.549307346,1.104251981,7.312104225,13.18175316,1.956889391,11.7138319,3.414624214,2.557912111,7.045208931,9.726382256,25.78285789,7.352851391,3.8282094,83.49440765,56.59999847,29.1,20.3,59.78158746,69.87139831,-10.08981084,73519,76438,2919,7.452637976
45900,"Traverse City, MI Micro Area"," 147,606 ",4.385578156,4.520633698,4.516542912,4.515669823,4.517852783,4.522654762,4.583771706,4.558015347,1.110582471,1.118003698,1.142450452,1.145942926,1.257263124,1.206186766,1.228450797,1.246349327,7.3,22.6,13.8,16.1,11.8,8.4,10.5,0.9,0.6,1.399999976,2.8,2.340690851,2.162789583,7.409955502,10.80391598,2.531137466,13.97572041,3.317997456,1.52928865,6.27338028,8.168149948,23.72619057,12.03221989,3.474222898,79.4387207,54.09999847,27.3,19.3,65.45576491,49.25659393,16.19917096,53215,55926,2711,6.363730559
45940,"Trenton, NJ Metro Area"," 373,362 ",7.657454491,7.708786964,7.984602928,7.967371464,7.636675358,7.675446555,7.710163116,7.687356472,1.417305708,1.472548366,1.499916315,1.494088054,1.591649838,1.516387838,1.524750236,1.532859262,11.5,25.6,14.4,12.8,7.9,6.3,11.3,20.5,10.7,0.100000001,16.9,21.68163872,0.425105453,4.449841022,7.923921585,2.658560991,9.648571968,4.58640337,2.377727032,8.554971695,14.57858372,25.40170288,7.654651165,7.132080078,80.4586792,48,24.6,21.6,57.99422429,65.02292363,-7.028699374,73966,77027,3061,8.310392153
45980,"Troy, AL Micro Area"," 33,287 ",1.772621632,1.434056759,1.678395867,1.625393867,1.607726574,1.619504721,1.666617632,1.64600575,0.415182114,0.447572266,0.435793996,0.37101382,0.394570222,0.388681139,0.412237551,0.406348426,21.3,23.4,10.5,10.9,8.3,5.9,26.3,38,2.2,0.600000024,0.8,3.884399414,2.759197235,5.483556271,15.18255329,1.525919676,14.23495007,5.156075954,1.135730267,4.194537163,6.870122433,23.68311119,9.489966393,5.525362492,60.17583847,43.5,33,14.9,17.00686771,33.21371896,-16.20685126,33193,35684,2491,5.797826616
46020,"Truckee-Grass Valley, CA Micro Area"," 98,838 ",6.37683773,6.40254879,6.822546482,6.7579422,6.706793308,6.691390446,6.738191605,6.730490208,1.442626834,1.504267432,1.512565136,1.51493597,1.552141923,1.507117942,1.510080043,1.508895215,6.5,20.7,12.5,18.3,14.8,9.6,12.1,0.6,1.1,1,9.2,6.332584381,1.281263351,8.072904587,6.3519454,2.120467186,11.02311993,3.631033897,1.58384943,5.730225563,13.58328247,23.53553009,11.25005913,5.266890526,82.50878906,62.09999847,18.5,22.8,60.79683029,54.09771149,6.699118773,57429,60610,3181,8.05458409
46060,"Tucson, AZ Metro Area"," 1,007,257 ",3.796420097,3.795310259,3.876872778,3.914771318,3.836712837,3.826027833,3.843294144,3.830203533,0.785574913,0.824996571,0.825091243,0.82697171,0.874975044,0.84281102,0.844960567,0.848504528,12.1,23.8,11.7,12.6,10.3,7.8,18.3,3.5,2.8,3.700000048,36.6,12.85322475,1.212056875,6.327887535,6.71198988,1.726269841,11.77337742,4.285108089,1.584163427,5.832821846,12.61909485,25.09239197,11.41280556,6.398248672,80.56533051,58.59999847,22.5,18.2,46.7071638,44.78299808,1.924165692,46764,48676,1912,5.531520766
46100,"Tullahoma-Manchester, TN Micro Area"," 101,773 ",2.836065769,2.810730934,2.940146208,2.853327751,2.864497423,2.90003702,2.872112989,2.877697706,0.458969444,0.59858964,0.628036737,0.505678773,0.526494812,0.494001407,0.510755833,0.51735607,9.3,23.2,13.4,13.6,10.4,7.6,14.6,3.3,0.9,0.400000006,3.5,2.504593611,2.183855534,5.865538597,25.80150986,1.557283282,12.23416424,4.404299259,0.960439086,3.622227192,6.757374763,20.03887558,7.077521324,4.799908638,65.91301727,37.29999924,38.4,12.2,43.83835544,26.42427344,17.40742917,45467,47082,1615,5.952951688
46140,"Tulsa, OK Metro Area"," 977,869 ",3.653003931,3.678086519,3.82988596,3.804202795,5.886025906,3.802666791,5.924005985,5.904723644,0.711282849,0.747887954,0.755823314,0.751300991,0.823128782,0.770670163,0.791241974,0.796166901,8.9,26.3,12.8,12.6,8.4,6,14.7,7.9,2.3,7.199999809,9.4,6.171072006,2.722319126,6.7707901,12.42329884,3.134798288,11.08497047,5.967358112,2.492269993,6.188709736,9.810133934,21.34280777,9.173911095,3.535535812,76.73212433,51,29.6,18.5,52.15126564,57.64337983,-5.504275051,50950,52210,1260,7.407104998
46180,"Tupelo, MS Micro Area"," 139,354 ",2.03017807,2.142406225,2.133511543,2.193437338,2.218022346,2.220711275,2.253747225,2.245680332,0.484400094,0.500416987,0.492851168,0.508600891,0.541636907,0.510521574,0.52972855,0.534338271,8.9,25.7,13.4,12.1,8.3,6.1,17.4,22.3,0.7,0.100000001,3.2,1.788969159,1.051428556,5.435101986,24.18938828,1.71102035,12.86693859,5.008979797,1.797551036,5.443265438,5.604897976,21.35673523,7.291428566,3.441632748,66.0817337,40.40000153,27.7,12.8,36.10618182,35.41822969,0.687952163,41094,43759,2665,6.869806003
46220,"Tuscaloosa, AL Metro Area"," 239,589 ",2.327609539,2.505807161,2.508021116,2.501774073,2.541004896,2.532509068,2.571739912,2.568241596,0.364571363,0.422542965,0.417295516,0.420543909,0.430788938,0.409799205,0.4117982,0.444032438,16.5,25.9,11.6,11.9,7.6,5.3,18.4,33.8,1.3,0.200000003,3.4,3.170429468,1.71587646,6.775238514,14.77457905,1.754675269,10.99363708,4.149530411,1.501513124,4.003065109,7.362070084,29.70823288,9.095406532,3.46764183,72.70346832,49,31.1,17,40.68353453,35.35676096,5.326773555,45348,48344,2996,5.427220796
46300,"Twin Falls, ID Micro Area"," 105,287 ",2.567637682,2.417431831,2.637383938,2.672257185,2.668202162,2.686044167,2.695776463,2.688477278,0.446863025,0.496334263,0.505255342,0.529585421,0.546616502,0.541750464,0.538506452,0.523097394,8.7,25.8,11.3,11.3,8.1,6.2,14.8,0.5,1.5,1.100000024,19.8,9.834073067,10.40681553,4.732594013,11.78460789,3.140795708,13.82480049,5.914723396,1.76504159,3.862302303,8.028289795,20.54051781,8.140388489,3.122452259,75.74331665,51.5,29.4,12.1,55.83178534,38.06807088,17.76371456,45297,48403,3106,10.03975296
46340,"Tyler, TX Metro Area"," 222,277 ",2.826394796,2.851438046,2.921435118,2.969378233,2.982351303,2.995042111,3.008861065,3.000400543,0.546270847,0.551065236,0.575600803,0.591393888,0.618185708,0.593368041,0.595060177,0.597598311,10.1,25.3,12.1,12.1,8.7,6.8,16.3,17.6,1.6,0.5,19,7.883406639,3.13946867,7.155186653,8.848793983,2.786126137,13.66054726,4.54877758,2.362724304,4.76504755,7.589756966,26.74437523,9.628583908,3.224758387,76.89232635,51.79999924,24.6,17.4,38.99745835,57.5456316,-18.54817334,48683,50742,2059,6.809556698
46380,"Ukiah, CA Micro Area"," 87,497 ",3.551394463,3.692047596,3.702172518,3.725681067,3.778372288,3.806744469,3.746757507,3.737029791,0.630674481,0.690661506,0.725518823,0.746595323,0.771725038,0.737678337,0.753080426,0.749027217,7.8,23.1,12.3,15.4,12.6,7.1,19.1,0.7,1.7,4.400000095,24.5,12.57757378,6.353144169,8.008844376,6.620105743,2.445798635,12.90313911,2.688491106,1.814798832,3.926221609,8.008844376,23.05306816,11.9269762,6.603926182,73.8371048,51.90000153,26.2,16.4,27.86659452,24.83483735,2.732367674,43510,46528,3018,9.220754201
46460,"Union City, TN-KY Micro Area"," 36,918 ",1.170377016,1.396365523,1.222305059,1.450255156,1.263581157,1.53395464,1.290210843,1.287547946,0.327545792,0.379867046,0.312899441,0.370209426,0.310236472,0.370209411,0.315562426,0.300916051,8.3,23,13.2,14.5,11.1,8.1,23.4,12.7,0.3,0.200000003,3.4,1.974646568,2.790163517,6.708552837,18.17321968,1.520064831,11.46466732,5.560059547,1.060667515,4.539927006,7.897581577,22.87528801,8.10025692,4.925010204,66.7387619,46.09999847,40.9,9.9,19.45717712,23.61173597,-4.154558868,36915,36442,-473,5.242682906
46520,"Urban Honolulu, HI Metro Area"," 990,060 ",3.381272316,3.306109667,3.488080978,3.341673851,3.231606245,3.308425656,3.248547316,3.232442856,0.670675039,0.687441888,0.697359324,0.696931243,0.719606504,0.705635737,0.696251728,0.69464827,9.9,27.9,12.5,11.9,8.8,7.6,9.1,2.3,42.9,9.5,9.6,19.2070179,0.643027604,7.004163265,3.295409441,2.454379082,11.48780441,6.120963573,1.742210984,6.965632915,9.783053398,21.69126511,14.46747971,10.06025696,83.76277161,55.09999847,26.2,22.4,68.12065699,71.64633919,-3.517891324,77161,80078,2917,
46500,"Urbana, OH Micro Area"," 39,005 ",2.014995813,2.022166729,2.052008867,2.048327923,2.058449984,2.071953464,2.007839918,2.003238916,0.459396631,0.504215793,0.482176036,0.482176065,0.513462257,0.487408617,0.473894412,0.481255865,8.8,23,14.3,13.7,10.2,7,11.1,1.6,0.5,0.200000003,1.5,0.91013974,2.19107008,4.834703922,30.02373123,1.661239624,9.846017838,5.480434895,0.816822112,3.686737776,5.557702065,20.09492874,8.02472496,2.80920577,79.8546524,59.20000076,46.9,10.4,52.05051861,39.68706948,12.53543388,53673,54495,822,5.301103218
46540,"Utica-Rome, NY Metro Area"," 295,267 ",2.461440563,2.508878469,2.536892891,2.537195921,2.544075251,2.533559596,2.545892954,2.561950684,0.585133791,0.579982404,0.604224086,0.590891182,0.650182832,0.614829854,0.634731166,0.641699554,9.7,23.1,14.1,14,9.7,8.2,16.2,5.2,3.3,0.300000012,4.7,6.653299809,1.588882327,5.309452057,10.6880846,1.822273254,11.61252594,4.120450974,1.143387079,6.759212017,6.976638317,29.74479103,8.74949646,6.538744926,75.09143066,49.90000153,34,13.7,39.17590344,49.55182144,-10.37532887,49580,50814,1234,6.29238993
46620,"Uvalde, TX Micro Area"," 27,015 ",2.064527988,2.425727844,2.610748529,2.707957268,2.735731125,2.795908006,2.758876085,2.791279078,0.449011713,0.536962496,0.70360595,0.671203077,0.620284211,0.597139291,0.60639726,0.620284211,10.6,24.1,10.7,10.5,9.2,7.2,17.9,0.2,1,1.200000048,70.9,12.27466202,11.92589378,9.32356739,5.825075626,1.301163316,12.5376997,4.946144104,0.310211122,5.075398445,6.00603199,23.00732422,8.048254967,6.859112263,61.53757095,37.79999924,24.5,10.9,16.98064384,18.96057969,-1.979935854,39011,40781,1770,7.598269369
46660,"Valdosta, GA Metro Area"," 143,969 ",1.924039006,2.020835161,1.98761785,1.966772318,1.960518599,1.964687771,1.963645458,1.956349492,0.375740021,0.384599329,0.394500971,0.40544486,0.420036679,0.400233469,0.402318034,0.410656212,15.6,26.2,11.4,10.7,7.1,4.9,25.2,34.3,1.6,0.200000003,6,4.237717628,2.533164024,5.714832306,8.025453568,2.001147509,16.74461555,4.339586735,1.38393867,3.877114534,8.656571388,23.85729408,11.42444801,6.872750759,64.97370148,39.70000076,30.9,13.6,23.98571652,27.94995413,-3.964237613,37793,38448,655,6.294864585
46700,"Vallejo-Fairfield, CA Metro Area"," 434,981 ",4.832248211,5.047117233,5.089305878,5.125290394,4.996484756,5.011616452,5.033576488,5.023980141,0.988003373,0.992063242,1.026571274,1.035798073,1.092450414,1.050929976,1.063847449,1.066615526,9.4,26.7,13.6,13.4,8.5,5.6,11.5,14.2,15.3,1.399999976,25.8,19.87581062,1.497638941,7.703671455,9.076506615,2.547514439,11.17472935,6.035892487,1.820599198,5.627861977,9.763179779,22.88331223,9.893076897,7.177969456,86.14610291,60.59999847,23.3,17.9,62.89514455,54.81862863,8.030863854,69227,72950,3723,5.406717053
46740,"Valley, AL Micro Area"," 33,895 ",,,,,,,,,,,,,0,,0,0,8.7,23.1,14,14.3,10.9,7.6,18.8,39.3,1,0.300000012,2.2,0.9942469,1.975631595,5.630894184,28.17512131,2.546981573,11.9708128,2.815447092,2.175259829,3.827355862,9.203552246,19.08859444,5.878708839,3.207819939,62.8085289,41.40000153,38.4,9,,,,36027,37342,1315,
46780,"Van Wert, OH Micro Area"," 28,262 ",1.968023062,1.93832624,1.992453694,1.968023062,1.946306944,1.94630687,1.940877795,1.959879518,0.382746547,0.418035228,0.437036842,0.426178783,0.439751381,0.407177179,0.415320741,0.437036855,8,22.8,13.4,14.4,9.7,8.1,12.7,1.2,0.3,0.200000003,3,0.930578172,2.43307209,4.052654743,31.09747124,1.767490029,10.12424183,5.235911846,1.375536203,4.86614418,5.494749069,20.7217865,6.678006172,2.854607344,71.73780823,47.90000153,47.3,10.3,60.14009337,59.51149423,0.628599115,50547,50974,427,6.094567979
46820,"Vermillion, SD Micro Area"," 13,907 ",2.714325905,2.722574711,3.06683588,2.693175554,2.606999159,2.545121203,2.583353043,2.530148983,0.676818967,0.782571967,0.80372256,0.775521696,0.733033847,0.726170352,0.7330338,0.744856941,32.8,21.6,8.2,9.1,6.3,4.8,24.7,1.6,2.5,2.900000095,2.7,3.473071098,4.341553211,3.934942245,5.390871048,1.652675748,14.90031433,2.885624409,1.613326311,3.515215158,4.498950481,37.59181595,13.82476425,2.964323282,84.51527405,77.5,22.4,27.1,47.25019237,55.80926613,-6.879199849,38399,41773,3374,6.92329368
46860,"Vernal, UT Micro Area"," 36,343 ",1.433289051,1.498687148,1.506374717,2.079833984,1.464418173,2.042087324,1.482012868,1.471185327,0.267980397,0.278807917,0.312643796,0.420873821,0.288281962,0.375577989,0.277454453,0.289635384,9.1,28.6,9.9,9.3,5.5,3.8,11.6,0.5,0.5,7.599999905,8.2,3.007456779,20.55411911,5.773182392,2.154172421,2.744084358,13.21004868,8.623317719,1.517863035,2.611519814,5.633989334,16.18612099,10.10803986,6.263670921,79.45553589,42.79999924,35.1,10.4,31.52222067,67.57137035,-36.68553018,67943,67012,-931,12.09948848
46900,"Vernon, TX Micro Area"," 12,972 ",1.090574265,1.056712389,1.066022277,1.002061009,1.352595448,1.009167772,1.324268818,1.331350446,0.191204593,0.206097651,0.191884011,0.198990837,0.219531194,0.220311277,0.219531194,0.205367897,9.5,25,11.5,14.4,9.2,7.4,16.5,8.4,0.9,1.700000048,28.6,4.031760693,7.33133173,3.839469194,13.41444111,1.864433527,9.559171677,3.744667292,0.616211116,6.051508904,4.70848465,29.51493073,8.263548851,5.198293686,67.37148285,44.5,30.5,11.5,12.49052101,16.89856712,-4.408046072,43635,43913,278,6.360600067
