FIPS,county,IRR2000,IRR2010,pct_change_proprietors_2000_2017,proprietors_2000,proprietors_2017,pct_proprietors_employment_2000,pct_proprietors_employment_2010,pct_proprietors_employment_2017,total_employment_2017,wage_salary_jobs_2017,pct_change_pro_emp_2000_2017,pct_change_pro_emp_2010_2017,pct_broadband_FCC,pct_broadband_MS,state,population,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,pctblack,pctnative,pctasian,pcthispanic,pctagriculture,pctconstruction,pctwholesale,pctretail,pcttransportation,pctinformation_tech,pctfinance,pctprofessional,pcteducation,pctother_occupation,pctpublic,pctbroadband,pctbroadband_poorpeople,pcthighschool,pctcollege,pctmillennial,pctgenx,pctbabyboomer,pctforeignborn,prosperityindex2016,prosperity2007,change_prosperity,medinc2016,medinc2017,change_income,unemployment,net_migration,frac_BB.sept,frac_BB.oct,frac_BB.nov,frac_BB.dec,pctbbfrac_ASU,emp_cbp_2012,est_cbp_2012,est_50_cbp_2012,est_10_cbp_2012,pct_50_est_cbp_2012,pct_10_est_cbp_2012,emp_cbp_2017,est_cbp_2017,est_50_cbp_2017,est_10_cbp_2017,pct_50_est_cbp_2017,pct_10_est_cbp_2017,emp_cbp_2018,est_cbp_2018,est_50_cbp_2018,est_10_cbp_2018,pct_50_est_cbp_2018,pct_10_est_cbp_2018,neest_nemp_2012,nonfarmneest_nemp_2012,pct_nonfarmneest_nemp_2012,neest_nemp_2017,nonfarmneest_nemp_2017,pct_nonfarmneest_nemp_2017,neest_nemp_2018,nonfarmneest_nemp_2018,pct_nonfarmneest_nemp_2018,chg_pct_nonfarmneest_nemp_2012_2018,pct_fixed_acs_2018,pct_nobroadband_acs_2018,pct_cellular_acs_2018,pct_sat_acs_2018,pct_anybroadband_acs_2018,totalemp_bea_2012,totalemp_bea_2018,salaryemp_bea_2012,salaryemp_bea_2018,proprietors_bea_2012,proprietors_bea_2018,nonfarmproprietors_bea_2012,nonfarmproprietors_bea_2018,pct_nonfarm_bea_2012,pct_nonfarm_bea_2018,pct_chg_bea_2012_2018,emp_abs_2012,firm_2012,emp_abs_2017,firm_2017,chg_firm_2012_2017,venturedensity_mean,highlyactive_vd_mean,pct_broadband_mlab
48021,Bastrop County,0.49,0.48,0.534300955,8061,12368,0.4159,0.4109,0.388417813,31842,19474,-0.0275,-0.0225,1,0.35,Texas,78286,3.339038849,4.50399828,6.538844585,5.168109894,5.06092453,5.187312126,5.15622282,0.916197538,0.822624743,1.16112709,0.951875839,0.988000691,0.939074438,0.951875839,7.802161694,0.397261322,0.88010627,35.16337585,3.4000000950000002,14.899999619999999,2,11.80000019,7.699999809,1.399999976,3.700000048,8.699999809,17.60000038,5.099999905,9.100000381,76.8,51.09999847,80.59999847,18.39999962,17.299999239999998,27,22.5,11.10798866,57.21937561,70.24279022,-13.02341461,52431,55808,3377,7.7,-135,0.23877951326366698,0.1976742083583168,0.2526788854858796,0.33440236823034175,0.768,11830,1105,1067,852,0.9656108597285068,0.7710407239819005,14332,1355,526,253,0.3881918819188192,0.18671586715867158,15145,1385,542,266,0.3913357400722022,0.192057761732852,5511,5419,0.983306115042642,6744,4808,0.7129300118623962,7100,6984,0.9836619718309859,3.558567883439334e-4,49.7,19.1,16.7,13.5,80.9,27389,33874,16112,20072,11277,13802,9395,11935,0.3430209208076235,0.35233512428411173,0.009314203476488259,9480,845,11163,1198,353,4.993493012,0.9615394539999998,0.25588374383455126
48023,Baylor County,0.6,0.61,-0.066666667,840,784,0.4008,0.3844,0.376923077,2080,1296,-0.0239,-0.0075,1,0.02,Texas,3639,NA,1.703764796,NA,NA,NA,NA,NA,NA,0.412201166,NA,0.531914923,NA,0.398936169,0.398936169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.90000153,NA,NA,NA,NA,NA,1.291563641,NA,NA,4.588798523,NA,NA,1775,2.3,68,0,0,0.03694402477320621,0.0296562100246382,NA,966,113,110,97,0.9734513274336283,0.8584070796460177,820,104,35,23,0.33653846153846156,0.22115384615384615,817,101,33,20,0.32673267326732675,0.19801980198019803,264,160,0.6060606060606061,295,270,0.9152542372881356,297,267,0.898989898989899,0.29292929292929293,57,25,12.1,9.8,75,2059,2058,1261,1263,798,795,550,544,0.26711996114618747,0.26433430515063167,-0.0027856559955558025,649,83,669,100,17,NA,NA,0.016650058699461102
48025,Bee County,0.52,0.52,0.251028807,2916,3648,0.2429,0.2604,0.285401346,12782,9134,0.0425,0.025,1,0.26,Texas,32706,0.296581656,0.843881845,0.76438576,1.113613009,12.8376627,1.105424762,1.089048028,0.132756531,0.152877152,0.140646979,0.252249395,3.05390048,0.244304514,0.248276955,7.989359856,0.620681226,0.473919153,57.90986252,11,5.699999809,0.800000012,15.100000380000001,7.300000191,0.800000012,2.5,3.200000048,23,6.699999809,11.5,62.9,41.20000076,71.40000153,8.899999619,24.80000114,29.39999962,16.799999239999998,3.815813735,10.56260014,25.99819946,-15.43560028,42595,44005,1410,6.3,419,0.2072219897244871,0.17107986704341333,0.3138255867831496,0.33111302454693137,0.629,5326,472,454,348,0.961864406779661,0.7372881355932204,4768,479,214,98,0.44676409185803756,0.2045929018789144,5020,462,200,87,0.4329004329004329,0.18831168831168832,1550,1469,0.947741935483871,1527,1368,0.8958742632612967,1608,1352,0.8407960199004975,-0.10694591558337352,41.4,38.4,12.6,10.6,61.6,13171,13150,9832,9334,3339,3816,2456,2937,0.18647027560549692,0.22334600760456275,0.036875731999065825,5163,520,4475,357,-163,2.5786568228571425,0.6035731437142857,0.25581011702449535
48027,Bell County,0.41,0.4,0.679572764,20223,33966,0.1295,0.1459,0.175554843,193478,159512,0.0461,0.0297,0.96,0.57,Texas,330859,0.839632571,2.481117249,2.3269732,2.860806704,3.073628426,2.874142885,2.853625536,0.494968712,0.503235519,0.472708911,0.558098732,0.592243671,0.534967892,0.536312722,20.7925415,0.303754777,2.663672447,23.53842545,1,6.199999809,2.4000000950000002,12.100000380000001,4.599999905,1.5,5,9.399999619,25.60000038,4.800000191,12,79.6,53.90000153,90.30000305,23.200000760000002,26.59999847,23.799999239999998,15,8.288425207,44.00801086,46.30018997,-2.292179108,50475,51529,1054,8.3,94,0.2735066030574733,0.3215630583644348,0.3939427239177688,0.398050661110853,0.7959999999999999,83169,4819,4554,3348,0.9450093380369371,0.6947499481220171,92327,5186,2442,1139,0.4708831469340532,0.21962977246432702,96534,5249,2434,1102,0.4637073728329206,0.20994475138121546,15017,13230,0.8810015315975228,18935,15978,0.8438341695273304,19882,19767,0.9942158736545619,0.11321434205703906,69.1,17,10.2,6.3,83,189589,198055,160109,160774,29480,37281,27186,35000,0.14339439524444983,0.17671858827093484,0.03332419302648501,74269,3318,94100,4176,858,2.472846653,0.5275051655714286,0.34676576161263245
48029,Bexar County,0.29,0.26,0.865621679,131740,245777,0.1552,0.1991,0.206648169,1189350,943573,0.0514,0.0075,1,0.58,Texas,1858699,2.165009022,4.186100006,3.932965994,4.436977386,5.312171459,4.510725021,4.505700588,0.868124902,0.832033575,0.784850061,0.972451642,1.001272917,0.943162199,0.937999599,7.113954544,0.182439432,2.63038826,59.46309662,1.299999952,7.5,2.4000000950000002,12,4.400000095,1.899999976,9,11.30000019,23.10000038,4.800000191,4.900000095,76.5,47.20000076,83.40000153,26.89999962,23.40000153,25.799999239999998,16.89999962,13.36999685,52.94929886,49.80566025,3.143638611,50707,52353,1646,6.1,534,0.3385042282680365,0.38082525501567743,0.4377425765778477,0.46000471722440894,0.765,658910,33433,31094,22930,0.9300391828432986,0.6858493105614214,751933,36401,15928,6821,0.4375703964176808,0.18738496195159474,768295,36547,16098,6860,0.44047391030727556,0.187703505075656,118460,105661,0.8919550903258484,144880,126188,0.8709828823854224,151882,133676,0.8801306277241543,-0.011824462601694119,65.7,20.8,10.4,6.5,79.2,1036986,1229408,828930,959387,208056,270021,205871,267848,0.19852823471097972,0.21786746141232202,0.019339226701342305,694710,24107,747224,25824,1717,4.149949925142857,0.9056992707142857,0.40426919427149266
48031,Blanco County,0.57,0.56,0.029868942,3281,3379,0.5561,0.4906,0.486957775,6939,3560,-0.0691,-0.0036,0.24,0.15,Texas,10918,1.108261585,6.191610336,2.134090424,7.003089428,16.26789665,7.337795734,7.260556221,1.459555864,1.502106547,0.586187959,3.642997518,4.991614342,3.430010751,3.485572711,0.018318374,0.119069427,0.705257356,18.87708282,4.599999905,16.89999962,2.5999999049999998,10,3.200000048,1.200000048,4.300000191,11,23.5,4.5,4.400000095,77,47.29999924,89.90000153,28.799999239999998,12.29999924,26.299999239999998,32,7.373145223,73.79896545,58.80279922,14.99616623,54646,56573,1927,5.7,-200,0.07486402275830735,0.0894677876119891,0.043463558556713196,0.22973120441621142,0.77,1725,241,238,198,0.9875518672199171,0.8215767634854771,2301,315,115,64,0.36507936507936506,0.20317460317460317,2326,332,115,61,0.3463855421686747,0.18373493975903615,1224,1174,0.9591503267973857,1422,1354,0.9521800281293952,1521,1486,0.9769888231426693,0.017838496345283672,33.2,18,25.8,21.2,82,5797,7030,2966,3548,2831,3482,2131,2774,0.3676039330688287,0.3945945945945946,0.026990661525765902,2309,278,1750,NA,NA,6.757614339714286,2.7282922417142856,0.10938164333580527
48033,Borden County,0.68,0.69,0.078431373,204,220,0.5217,0.4394,0.523809524,420,200,0.0021,0.0844,0.3,0.01,Texas,698,5.444126129,0.286532938,9.169054031,1.124791026,1.181105137,1.109591126,1.094391227,0.455081731,0.143266469,3.008595943,0.30372981,0.31096518,0.303729787,0.30372981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.09999847,NA,NA,NA,NA,NA,2.005730569,NA,NA,NA,NA,NA,139,1.5,-338,NA,NA,NA,NA,NA,10,5,5,5,1,1,37,9,0,0,0,0,33,7,0,0,0,0,61,33,0.5409836065573771,57,36,0.631578947368421,67,52,0.7761194029850746,0.23513579642769755,49,21.5,7.3,28.4,78.5,351,478,185,219,166,259,69,155,0.19658119658119658,0.32426778242677823,0.12768658584558165,10,1,60,NA,NA,2.772798802,0.6898712471428572,NA
48035,Bosque County,0.55,0.55,0.075740319,3512,3778,0.4467,0.4758,0.47390868,7972,4194,0.0272,-0.0019,1,0.09,Texas,17953,0.378766775,2.34501195,1.008188009,3.30564189,2.930453777,3.340256214,3.271028042,0.659072399,0.629421294,0.228374094,0.790743902,0.551378667,0.773764774,0.776190357,1.370244622,0.306355476,0.428897649,16.9832325,7.099999905,10.899999619999999,2.5999999049999998,11.600000380000001,7.400000095,1,5.199999809,7.099999905,20.5,3.5999999049999998,3.5,67.5,43.90000153,82.30000305,17.700000760000002,14.20000076,23.5,28.10000038,6.41675517,16.6647377,29.44718552,-12.78244781,42161,45419,3258,5.2,657,0.012855438251426515,0.08475895668504231,0.2512193684578023,0.04493365155248212,0.675,2550,297,288,238,0.9696969696969697,0.8013468013468014,2433,286,117,67,0.4090909090909091,0.23426573426573427,2475,288,116,57,0.4027777777777778,0.19791666666666666,1449,1382,0.9537612146307799,1543,1179,0.7640959170447181,1590,1539,0.9679245283018868,0.014163313671106903,40.2,28.2,13.4,16.3,71.8,7672,8080,3928,4232,3744,3848,2608,2710,0.33993743482794575,0.3353960396039604,-0.004541395223985334,1750,215,2254,267,52,2.3684780938571426,0.6298493552857142,0.09844185373668832
48037,Bowie County,0.45,0.46,0.555571614,6919,10763,0.1465,0.1819,0.194960693,55206,44443,0.0485,0.0131,0.91,0.37,Texas,93483,1.073992014,2.907480478,2.948129654,1.86179781,2.806242228,1.8056283,1.778490186,0.506536186,0.547693133,0.636479378,0.439311052,0.357962757,0.42282897,0.424730731,23.85460472,0.760566056,1.011948705,7.226982594,1.5,6.199999809,2.700000048,12.100000380000001,4.699999809,1.299999952,5.400000095,8.600000381,24.299999239999998,5.699999809,9.600000381,66.1,37.90000153,87.5,18.799999239999998,19.89999962,26.200000760000002,20.89999962,4.02640067,38.08572388,28.64791107,9.437812805,39083,42683,3600,7.3,3364,0.22657709918139232,0.25209330597926843,0.3069781852289094,0.274970088925145,0.6609999999999999,31031,2166,2066,1496,0.9538319482917821,0.6906740535549399,34043,2224,1098,486,0.493705035971223,0.2185251798561151,33821,2190,1104,506,0.5041095890410959,0.2310502283105023,4880,4624,0.9475409836065574,5459,5316,0.9738047261403188,5577,5479,0.9824278285816748,0.034886844975117404,56.6,31.3,8.4,11.8,68.7,54558,55593,44506,44337,10052,11256,8585,9807,0.15735547490743795,0.1764071016135125,0.019051626706074548,32473,1802,33648,1744,-58,2.1688229528571434,0.47650602957142857,0.2651546698286788
48039,Brazoria County,0.43,0.41,0.761144925,24316,42824,0.2328,0.2904,0.272313366,157260,114436,0.0395,-0.0181,0.83,0.52,Texas,338419,1.269432306,3.965498447,2.806580067,3.334094524,2.949161053,3.3791821,3.379775286,0.738660455,0.75498122,0.530998528,0.810845196,0.480634123,0.785816461,0.783658773,12.77026367,0.294309705,6.116382599,29.23210526,2.4000000950000002,10.100000380000001,2.299999952,8.699999809,5,1.5,4.599999905,10,24.5,4.800000191,4.800000191,81.3,52.29999924,86.69999695,28.700000760000002,20,28.40000153,18.10000038,13.38459104,57.76617813,59.81260681,-2.04642868,67586,72006,4420,4.9,190,0.32954452771703596,0.35457062600377237,0.4103401662650128,0.4530809864875281,0.813,75950,4993,4730,3561,0.9473262567594632,0.7131984778690166,90444,5667,2526,1106,0.44573848597141347,0.19516499029468853,94522,5818,2560,1136,0.4400137504297009,0.19525610175317978,21839,21109,0.9665735610604881,26652,21665,0.8128845865225874,28672,28071,0.9790387834821429,0.01246522242165482,68.2,15.1,10.8,8.5,84.9,138736,168975,99338,120167,39398,48808,36611,46055,0.26388968977049937,0.27255511170291463,0.008665421932415263,72427,4338,86795,4419,81,3.011960540428572,0.6979421080000001,0.3868840766183373
48041,Brazos County,0.42,0.4,1.190735695,12478,27336,0.1384,0.1871,0.20276525,134816,107480,0.0644,0.0157,0.99,0.58,Texas,209896,2.049586535,4.500323772,4.522716045,1.938276291,2.367045164,1.955770135,1.955573559,1.000054598,1.061478019,1.05337882,0.467615761,0.552802563,0.45031854,0.458180904,10.27080059,0.123870872,5.964382172,24.61409378,3.0999999049999998,6.699999809,2.4000000950000002,11.100000380000001,2.5999999049999998,1.299999952,4.5,9.600000381,32.59999847,4.300000191,4,78.3,64.30000305,85.59999847,39.79999924,37.30000305,19.40000153,12.59999943,13.53193969,52.32907104,47.16747284,5.161598206,39401,41654,2253,4.7,344,0.3600652858817132,0.34013965498090265,0.4421084474038876,0.43405054229098633,0.7829999999999999,55066,3884,3672,2655,0.945417095777549,0.6835736354273945,69462,4382,2141,913,0.4885896850753081,0.2083523505248745,70078,4467,2138,897,0.47862099843295275,0.2008059100067159,11631,10341,0.8890895021924168,14293,14025,0.9812495627230112,14818,13600,0.9178026724254286,0.028713170233011787,66,18.9,10.2,6.3,81.1,115854,140904,93285,112080,22569,28824,21305,27556,0.18389524746663904,0.19556577527962302,0.011670527812983972,56876,3422,69265,3833,411,2.7556130715714287,0.7205470292857142,0.3940909826393725
48043,Brewster County,0.63,0.63,0.607413648,1187,1908,0.2139,0.2752,0.319437469,5973,4065,0.1055,0.0442,0.66,0.25,Texas,9188,1.534610391,3.667827606,3.515455008,2.530268908,6.914870262,2.523018837,2.523018837,1.054417968,0.946887255,0.9795385,0.746755628,1.736941099,0.746755581,0.754005648,0.272094041,1.131911159,1.621680498,43.97039795,6.800000191,4.800000191,1.700000048,10.30000019,2.5,1.799999952,5.199999809,4.099999905,33.29999924,4,10.30000019,67,43,86.40000153,36,19,24.39999962,26.799999239999998,6.388767809,17.59569931,36.02074432,-18.42504501,37974,38440,466,7.1,873,0.14614603485832248,0.08075041343441068,0.15758114832173267,0.24110739857429433,0.67,2702,287,276,223,0.9616724738675958,0.7770034843205574,2500,288,127,66,0.4409722222222222,0.22916666666666666,2653,286,124,63,0.43356643356643354,0.2202797202797203,915,784,0.8568306010928962,1069,1000,0.9354536950420954,1085,1026,0.9456221198156682,0.08879151872277202,62.6,24.6,8.3,8.5,75.4,5753,6151,4036,4193,1717,1958,1546,1774,0.2687293585955154,0.2884083888798569,0.019679030284341537,2107,212,2539,262,50,3.315581407,0.9950430969999999,0.15639624879719002
48045,Briscoe County,0.64,0.65,0.00591716,507,510,0.4721,0.5366,0.567928731,898,388,0.0958,0.0313,0.69,0.1,Texas,1672,0.657894731,1.435406685,1.016746402,2.012578487,2.012578487,2.012578726,2.138364792,0.232589051,0.299043059,0.119617224,0.334608043,0.251572341,0.322657754,0.346558308,2.033492804,0,0,31.22009659,16.799999239999998,9.800000191,2.5,7.699999809,9.300000191,0.300000012,2.0999999049999998,2.4000000950000002,18.5,8.699999809,6.599999905,68.5,32,77.5,23,14.70000076,25.59999847,25.799999239999998,7.715310901,14.33345032,29.59514999,-15.26169968,38270,40385,2115,6.2,-7067,0.18932554515737232,0.10224890012798755,0.3694402477320622,0,0.685,135,39,39,37,1,0.9487179487179487,131,36,7,7,0.19444444444444445,0.19444444444444445,160,36,10,10,0.2777777777777778,0.2777777777777778,131,97,0.7404580152671756,143,125,0.8741258741258742,152,128,0.8421052631578947,0.1016472478907191,46.4,25,17.9,6.3,75,829,934,361,408,468,526,222,275,0.2677925211097708,0.2944325481798715,0.026640027070100714,53,29,174,NA,NA,1.6123069014285716,0.27237796857142854,0.16525367325435553
48047,Brooks County,0.57,0.58,0.596446701,788,1258,0.2416,0.2673,0.318965517,3944,2686,0.0774,0.0517,0.99,0.17,Texas,7217,0.152417898,0.332548141,0.318691969,0.420388848,1.666499376,0.385356456,0.385356456,0.041568518,0.069280863,0.069280863,0.122613425,0.474838316,0.105097215,0.105097215,0.096993215,0,0,94.48524475,9.199999809,7,1.100000024,14,6.099999905,0.300000012,3.700000048,2.200000048,33.29999924,5.900000095,7.300000191,54.6,32.09999847,70.40000153,14.600000380000001,27.200000760000002,22.10000038,16.200000760000002,10.91866419,0.567900002,12.17783928,-11.60993958,25032,24913,-119,13.8,-834,0.0925591554102709,0.19086461357224344,0.20524458207336788,0.2780269689809831,0.546,1595,134,125,94,0.9328358208955224,0.7014925373134329,1471,115,55,32,0.4782608695652174,0.2782608695652174,1541,113,56,29,0.49557522123893805,0.25663716814159293,495,446,0.901010101010101,512,469,0.916015625,490,455,0.9285714285714286,0.027561327561327564,44.6,39,11.4,4,61,3760,3904,2838,2763,922,1141,598,816,0.15904255319148936,0.20901639344262296,0.049973840251133606,1673,137,1187,106,-31,0.5230370205714286,0.14111091642857143,0.19167383000921634
48049,Brown County,0.52,0.52,0.138756856,5470,6229,0.2558,0.2639,0.270168286,23056,16827,0.0144,0.0063,1,0.11,Texas,37935,0.545670211,1.507842422,1.336496592,1.077285171,1.799203396,1.133144498,1.13114953,0.341132462,0.350599706,0.303150117,0.337916403,0.435394108,0.31311519,0.31311519,4.136022091,0.18452616,0.506128907,21.0017128,5.199999809,5.400000095,1.399999976,10.899999619999999,4.699999809,1,3.799999952,5.400000095,27.200000760000002,7,6.800000191,68.4,45.90000153,85.09999847,18.5,18.200000760000002,23.90000153,24,4.937392846,30.22686577,27.61037254,2.616493225,43408,43235,-173,4.3,-59,0.06330696950230794,0.036462343630546505,0.09373857032007547,0.09460066995989931,0.684,12945,907,874,679,0.9636163175303197,0.7486218302094818,13469,884,397,205,0.4490950226244344,0.2319004524886878,13182,871,396,199,0.45464982778415614,0.22847301951779564,2378,2261,0.9507989907485281,2563,2454,0.9574717128365197,2581,2508,0.971716388996513,0.020917398247984886,39.5,28.5,21.6,11.8,71.5,22022,23148,15998,16822,6024,6326,4296,4625,0.19507764962310417,0.19980127872818387,0.004723629105079702,11360,697,13743,693,-4,1.2186845457142859,0.34206045371428573,0.0720271383532073
48051,Burleson County,0.54,0.54,0.203327172,3246,3906,0.4703,0.4758,0.450831025,8664,4758,-0.0195,-0.025,0.06,0.06,Texas,17417,1.096629739,2.526267529,2.520525932,1.333665729,2.215659618,1.377290368,1.355478048,0.450317293,0.424872279,0.465062857,0.298769772,0.300997972,0.301280431,0.29374843,12.32703686,0.183728546,0.396164656,19.88287354,9.600000381,7.900000095,3,9.600000381,5.199999809,1.100000024,3.299999952,6.300000191,25.89999962,5.300000191,3.4000000950000002,61.2,26,80.40000153,14.80000019,16.299999239999998,24.5,25.799999239999998,7.234311104,39.92350006,30.29405212,9.629447937,52516,52513,-3,6.7,294,0.017984291854327247,0.11195968952561766,0.09953830508843126,0.02155247821558009,0.612,2853,319,306,256,0.9592476489028213,0.8025078369905956,3282,324,125,70,0.38580246913580246,0.21604938271604937,3391,332,125,71,0.37650602409638556,0.21385542168674698,1351,1306,0.9666913397483345,1540,1390,0.9025974025974026,1523,1468,0.963887065003283,-0.002804274745051516,24.7,31.1,22,21.3,68.9,8282,9081,4653,4969,3629,4112,2329,2825,0.28121226756822026,0.3110890871049444,0.02987681953672411,2997,356,5134,415,59,1.7750738518571432,0.362149862,0.06275869117098906
48053,Burnet County,0.52,0.51,0.207524537,9170,11073,0.4776,0.4178,0.424480564,26086,15013,-0.0531,0.0067,0.48,0.34,Texas,44584,0.051588014,3.911717176,0.060559843,7.692307949,7.932692051,7.932692528,7.932692528,0.816885054,0.814193487,0.008971828,1.337403152,1.201923132,1.322405878,1.345342956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.40000153,NA,NA,NA,NA,NA,6.212991104,NA,NA,10.38266373,NA,NA,2914,4.3,1969,0.2249187476469583,0.18662317771508247,0.29737018183002545,0.32583371965110414,NA,9940,1101,1071,864,0.9727520435967303,0.784741144414169,12027,1276,506,256,0.39655172413793105,0.2006269592476489,12520,1312,517,251,0.3940548780487805,0.1913109756097561,4654,4585,0.9851740438332617,5274,5042,0.9560106181266591,5404,5325,0.985381199111769,2.0715527850734272e-4,42,24,16.5,18.4,76,22897,27042,13294,15502,9603,11540,8262,10199,0.36083329693846355,0.3771540566526145,0.016320759714150923,8278,849,12968,1164,315,5.073464298428571,0.9781607838571428,0.2586864567107926
48055,Caldwell County,0.5,0.5,0.472323879,4372,6437,0.388,0.4093,0.412866397,15591,9154,0.0249,0.0036,1,0.26,Texas,39848,0.47932142,2.494478941,1.094157815,3.095626116,5.324811935,3.108159065,2.938964844,0.415549695,0.424111634,0.238405943,1.088422444,0.688371778,1.056910586,1.039894111,6.98153019,0.138024494,0.11543867,49.82182312,3.9000000950000002,12,2.4000000950000002,12,4,1.200000048,5.300000191,6.099999905,21.10000038,7.5,7.599999905,60.4,39.59999847,79.09999847,14.69999981,21.59999847,25.5,20.10000038,9.169845283,41.83183289,37.41136932,4.420463562,47720,49533,1813,3.4,-296,0.2284688013291497,0.2486262729427908,0.21673827866947648,0.31590310678418954,0.604,5749,532,512,414,0.9624060150375939,0.7781954887218046,5980,616,228,127,0.37012987012987014,0.20616883116883117,6161,613,226,113,0.36867862969004894,0.18433931484502447,2499,2446,0.9787915166066427,3056,2688,0.8795811518324608,3089,3015,0.9760440271932664,-0.002747489413376214,40.5,34.8,15.3,9.5,65.2,14088,16659,8412,9813,5676,6846,4221,5401,0.29961669505962524,0.32420913620265324,0.024592441143028,5357,408,6405,503,95,2.647931448,0.7073808844285715,0.25243411493140167
48057,Calhoun County,0.52,0.52,-0.043769716,2536,2425,0.1703,0.1976,0.1800698,13467,11042,0.0098,-0.0175,0.86,0.3,Texas,21805,0.155927539,1.027287364,0.435679883,3.322054863,3.480818987,2.89141798,3.26053524,0.288924575,0.288924575,0.132997021,0.374531839,1.206790924,0.314262323,0.34870205,2.724145889,0.041274935,4.613620758,47.84223557,6.099999905,12,3.0999999049999998,8.699999809,2.5999999049999998,0.5,4.300000191,9.399999619,18.89999962,2.5,2,75.2,53.20000076,80.5,15.399999619999999,18.10000038,24.700000760000002,22,10.80486104,54.08504868,56.15179825,-2.066749573,49546,54167,4621,6.3,-552,0.2450095290271877,0.248787430792697,0.36123046444912743,0.23065941130274156,0.752,7780,423,406,313,0.9598108747044918,0.7399527186761229,8359,443,185,95,0.417607223476298,0.2144469525959368,8265,444,174,86,0.3918918918918919,0.19369369369369369,1421,1181,0.8311048557353976,1457,1067,0.7323266986959506,1556,1302,0.8367609254498715,0.005656069714473855,47.2,23.8,15.3,15.5,76.2,12752,14642,10238,12056,2514,2586,2282,2344,0.17895232120451693,0.1600874197514001,-0.01886490145311684,9361,462,9808,411,-51,2.081960265142857,0.422161901,0.27142170889293843
48059,Callahan County,0.55,0.56,0.208983632,2627,3176,0.5535,0.5398,0.550433276,5770,2594,-0.0031,0.0106,0.59,0.05,Texas,13596,0.691379845,2.463959932,1.721094489,3.823720217,3.512732506,3.937135696,3.904731035,0.596866727,0.558987916,0.419240952,1.048582606,0.558688521,0.994133577,0.999402814,1.38275969,0.051485728,0.286849082,8.921741486,7.5,7.699999809,3,14.100000380000001,7.300000191,1.299999952,4.5,6,20.700000760000002,6.599999905,6.099999905,57.3,28.299999239999998,88,14.69999981,14.59999943,25,26,2.096204832,23.78156662,41.87939453,-18.09782791,40191,40568,377,3.5,189,0.12495485980386573,0.10525622071998719,0.016792738533275554,0.06740047732872319,0.573,1351,204,202,164,0.9901960784313726,0.803921568627451,1498,216,81,45,0.375,0.20833333333333334,1646,217,81,44,0.37327188940092165,0.20276497695852536,1219,1183,0.970467596390484,1234,959,0.7771474878444085,1257,1218,0.9689737470167065,-0.0014938493737775005,40.8,33.2,12.5,12,66.8,5295,6097,2344,2877,2951,3220,2057,2329,0.38847969782813974,0.381991143185173,-0.006488554642966715,1166,212,1043,180,-32,2.8649648171428574,0.7394147304285715,0.07860107409646291
48061,Cameron County,0.38,0.36,0.983112183,22383,44388,0.1606,0.2171,0.229310024,193572,149184,0.0687,0.0122,1,0.31,Texas,418785,0.623947859,1.519395351,1.511754274,1.292713881,2.680922747,1.2957198619999999,1.287265778,0.264822662,0.276991785,0.270783335,0.243663718,0.488708943,0.233143149,0.232955278,0.381341249,0.088589609,0.616067946,88.99196625,2.4000000950000002,6.699999809,2.4000000950000002,12.899999619999999,4.800000191,1.600000024,4.800000191,8.300000191,31.60000038,4.800000191,5,53,29.799999239999998,65.59999847,16.799999239999998,19.5,23.60000038,16.5,24.00181442,19.18314362,17.61021423,1.572929382,33061,34578,1517,8,-218,0.29470726309476636,0.32322177605487395,0.37266437267465313,0.36942622669648917,0.53,102657,6335,6003,4388,0.9475927387529598,0.6926598263614838,107239,6377,2872,1261,0.45036851183942295,0.19774188489885527,109216,6449,2962,1277,0.45929601488602884,0.19801519615444255,29478,20547,0.6970282922857725,31747,29988,0.9445931899077078,32692,31250,0.9558913495656429,0.25886305727987047,41,46.1,9.4,5.2,53.9,181256,196272,139742,149955,41514,46317,40369,45160,0.22271814450280267,0.2300888562810793,0.00737071177827664,104827,4885,111395,4792,-93,1.4588171074285714,0.28729555285714287,0.3400049096301957
